Brand_Name,Deal_Week,deal_id,store_id,Week,total_inventory,Elasticity,new_discount,Actual discount,Inventory,Actual Remaining Inventory,week_gross,Weekly gross actual,week_gross_td,week_nett,week_nett_td,Period,deal_recovery,date1,Inventory remaining difference,discount difference,recovery actual
Forever 21,4,934,37601,Week5,4088217.28,0.0305566,27.22952191,0.3538,1683099.828,1984604.49,616259.2506,2103612.79,2405117.452,448454.8029,1789003.277,Future_Plan,0.703493921,2024-12-18,-301504.6624,-8.150478087,0.501895264
Forever 21,4,934,37601,Week6,4088217.28,0.0305566,28.42746291,0.4038,1170396.494,1216383.89,512703.3338,2871833.39,2917820.786,366954.7838,2155958.061,Future_Plan,0.703493921,2024-12-25,-45987.3962,-11.95253709,0.501895264
Forever 21,4,934,37601,Week7,4088217.28,0.0305566,30.23729885,0.434,749146.3038,690312.17,421250.19,3397905.11,3339070.976,293875.5112,2449833.572,Future_Plan,0.703493921,2025-01-01,58834.13375,-13.16270115,0.501895264
Forever 21,4,934,37601,Week8,4088217.28,0.0305566,32.96638528,0.4652,417040.3615,293947.02,332105.9423,3794270.26,3671176.919,222622.6178,2672456.19,Future_Plan,0.703493921,2025-01-08,123093.3415,-13.55361472,0.501895264
Forever 21,4,934,37601,Week9,4088217.28,0.0305566,51.18462527,0.4809,-0.000189891,135447.75,417040.3617,3952769.53,4088217.28,203579.8153,2876036.005,Future_Plan,0.703493921,2025-01-15,-135447.7502,3.094625269,0.501895264
Forever 21,5,934,37601,Week1,4088217.28,,20.88,0.2088,3834847.72,3834847.72,253369.56,253369.56,253369.56,200465.9959,200465.9959,History,0.686051642,2024-11-20,0,0,0.501895264
Forever 21,5,934,37601,Week2,4088217.28,,22.78,0.2278,3477213.43,3477213.43,357634.29,611003.85,611003.85,276165.1987,476631.1946,History,0.686051642,2024-11-27,0,0,0.501895264
Forever 21,5,934,37601,Week3,4088217.28,,27.02,0.2702,3040710.82,3040710.82,436502.61,1047506.46,1047506.46,318559.6048,795190.7994,History,0.686051642,2024-12-04,0,0,0.501895264
Forever 21,5,934,37601,Week4,4088217.28,,31.43,0.3143,2598073.31,2598073.31,442637.51,1490143.97,1490143.97,303516.5406,1098707.34,History,0.686051642,2024-12-11,0,0,0.501895264
Forever 21,5,934,37601,Week5,4088217.28,0.027715794,28.28957433,0.3538,1858683.917,1984604.49,739389.3933,2103612.79,2229533.363,530219.2813,1628926.621,Future_Plan,0.686051642,2024-12-18,-125920.5733,-7.090425667,0.501895264
Forever 21,5,934,37601,Week6,4088217.28,0.027715794,29.44646649,0.4038,1270121.223,1216383.89,588562.6937,2871833.39,2818096.057,415251.7773,2044178.399,Future_Plan,0.686051642,2024-12-25,53737.33303,-10.93353351,0.501895264
Forever 21,5,934,37601,Week7,4088217.28,0.027715794,31.13481568,0.434,808496.236,690312.17,461624.987,3397905.11,3279721.044,317898.8982,2362077.297,Future_Plan,0.686051642,2025-01-01,118184.066,-12.26518432,0.501895264
Forever 21,5,934,37601,Week8,4088217.28,0.027715794,33.59706979,0.4652,459474.17,293947.02,349022.066,3794270.26,3628743.11,231760.8789,2593838.176,Future_Plan,0.686051642,2025-01-08,165527.15,-12.92293021,0.501895264
Forever 21,5,934,37601,Week9,4088217.28,0.027715794,54.10188125,0.4809,0,135447.75,459474.17,3952769.53,4088217.28,210890.0001,2804728.176,Future_Plan,0.686051642,2025-01-15,-135447.75,6.011881255,0.501895264
Forever 21,6,934,37601,Week1,4088217.28,,20.88,0.2088,3834847.72,3834847.72,253369.56,253369.56,253369.56,200465.9959,200465.9959,History,0.676891687,2024-11-20,0,0,0.501895264
Forever 21,6,934,37601,Week2,4088217.28,,22.78,0.2278,3477213.43,3477213.43,357634.29,611003.85,611003.85,276165.1987,476631.1946,History,0.676891687,2024-11-27,0,0,0.501895264
Forever 21,6,934,37601,Week3,4088217.28,,27.02,0.2702,3040710.82,3040710.82,436502.61,1047506.46,1047506.46,318559.6048,795190.7994,History,0.676891687,2024-12-04,0,0,0.501895264
Forever 21,6,934,37601,Week4,4088217.28,,31.43,0.3143,2598073.31,2598073.31,442637.51,1490143.97,1490143.97,303516.5406,1098707.34,History,0.676891687,2024-12-11,0,0,0.501895264
Forever 21,6,934,37601,Week5,4088217.28,,35.38,0.3538,1984604.49,1984604.49,613468.82,2103612.79,2103612.79,396423.5515,1495130.891,History,0.676891687,2024-12-18,0,0,0.501895264
Forever 21,6,934,37601,Week6,4088217.28,0.029548166,29.32581334,0.4038,1342882.2,1216383.89,641722.2896,2871833.39,2745335.08,453532.0088,1948662.9,Future_Plan,0.676891687,2024-12-25,126498.3104,-11.05418666,0.501895264
Forever 21,6,934,37601,Week7,4088217.28,0.029548166,31.16961857,0.434,835499.3019,690312.17,507382.8985,3397905.11,3252717.978,349233.5844,2297896.485,Future_Plan,0.676891687,2025-01-01,145187.1319,-12.23038143,0.501895264
Forever 21,6,934,37601,Week8,4088217.28,0.029548166,33.93959428,0.4652,451437.8347,293947.02,384061.4671,3794270.26,3636779.445,253712.5634,2551609.048,Future_Plan,0.676891687,2025-01-08,157490.8147,-12.58040572,0.501895264
Forever 21,6,934,37601,Week9,4088217.28,0.029548166,52.22570454,0.4809,-0.000198769,135447.75,451437.8349,3952769.53,4088217.28,215671.2451,2767280.293,Future_Plan,0.676891687,2025-01-15,-135447.7502,4.135704542,0.501895264
Forever 21,7,934,37601,Week1,4088217.28,,20.88,0.2088,3834847.72,3834847.72,253369.56,253369.56,253369.56,200465.9959,200465.9959,History,0.661790153,2024-11-20,0,0,0.501895264
Forever 21,7,934,37601,Week2,4088217.28,,22.78,0.2278,3477213.43,3477213.43,357634.29,611003.85,611003.85,276165.1987,476631.1946,History,0.661790153,2024-11-27,0,0,0.501895264
Forever 21,7,934,37601,Week3,4088217.28,,27.02,0.2702,3040710.82,3040710.82,436502.61,1047506.46,1047506.46,318559.6048,795190.7994,History,0.661790153,2024-12-04,0,0,0.501895264
Forever 21,7,934,37601,Week4,4088217.28,,31.43,0.3143,2598073.31,2598073.31,442637.51,1490143.97,1490143.97,303516.5406,1098707.34,History,0.661790153,2024-12-11,0,0,0.501895264
Forever 21,7,934,37601,Week5,4088217.28,,35.38,0.3538,1984604.49,1984604.49,613468.82,2103612.79,2103612.79,396423.5515,1495130.891,History,0.661790153,2024-12-18,0,0,0.501895264
Forever 21,7,934,37601,Week6,4088217.28,,40.38,0.4038,1216383.89,1216383.89,768220.6,2871833.39,2871833.39,458013.1217,1953144.013,History,0.661790153,2024-12-25,0,0,0.501895264
Forever 21,7,934,37601,Week7,4088217.28,0.031544986,31.05020488,0.434,747034.5911,690312.17,469349.2989,3397905.11,3341182.689,323615.38,2276759.393,Future_Plan,0.661790153,2025-01-01,56722.42112,-12.34979512,0.501895264
Forever 21,7,934,37601,Week8,4088217.28,0.031544986,34.15847337,0.4652,385539.6879,293947.02,361494.9032,3794270.26,3702677.592,238013.763,2514773.156,Future_Plan,0.661790153,2025-01-08,91592.66791,-12.36152663,0.501895264
Forever 21,7,934,37601,Week9,4088217.28,0.031544986,50.5190289,0.4809,-0.000181226,135447.75,385539.6881,3952769.53,4088217.28,190768.7816,2705541.938,Future_Plan,0.661790153,2025-01-15,-135447.7502,2.4290289,0.501895264
Forever 21,8,934,37601,Week1,4088217.28,,20.88,0.2088,3834847.72,3834847.72,253369.56,253369.56,253369.56,200465.9959,200465.9959,History,0.648752337,2024-11-20,0,0,0.501895264
Forever 21,8,934,37601,Week2,4088217.28,,22.78,0.2278,3477213.43,3477213.43,357634.29,611003.85,611003.85,276165.1987,476631.1946,History,0.648752337,2024-11-27,0,0,0.501895264
Forever 21,8,934,37601,Week3,4088217.28,,27.02,0.2702,3040710.82,3040710.82,436502.61,1047506.46,1047506.46,318559.6048,795190.7994,History,0.648752337,2024-12-04,0,0,0.501895264
Forever 21,8,934,37601,Week4,4088217.28,,31.43,0.3143,2598073.31,2598073.31,442637.51,1490143.97,1490143.97,303516.5406,1098707.34,History,0.648752337,2024-12-11,0,0,0.501895264
Forever 21,8,934,37601,Week5,4088217.28,,35.38,0.3538,1984604.49,1984604.49,613468.82,2103612.79,2103612.79,396423.5515,1495130.891,History,0.648752337,2024-12-18,0,0,0.501895264
Forever 21,8,934,37601,Week6,4088217.28,,40.38,0.4038,1216383.89,1216383.89,768220.6,2871833.39,2871833.39,458013.1217,1953144.013,History,0.648752337,2024-12-25,0,0,0.501895264
Forever 21,8,934,37601,Week7,4088217.28,,43.4,0.434,690312.17,690312.17,526071.72,3397905.11,3397905.11,297756.5935,2250900.607,History,0.648752337,2025-01-01,0,0,0.501895264
Forever 21,8,934,37601,Week8,4088217.28,0.033023354,34.29069947,0.4652,345156.076,293947.02,345156.094,3794270.26,3743061.204,226799.6551,2477700.262,Future_Plan,0.648752337,2025-01-08,51209.05605,-12.22930053,0.501895264
Forever 21,8,934,37601,Week9,4088217.28,0.033023354,49.4314991,0.4809,-0.000169847,135447.75,345156.0762,3952769.53,4088217.28,174540.2535,2652240.515,Future_Plan,0.648752337,2025-01-15,-135447.7502,1.341499098,0.501895264
Forever 21,9,934,37601,Week1,4088217.28,,20.88,0.2088,3834847.72,3834847.72,253369.56,253369.56,253369.56,200465.9959,200465.9959,History,0.639026704,2024-11-20,0,0,0.501895264
Forever 21,9,934,37601,Week2,4088217.28,,22.78,0.2278,3477213.43,3477213.43,357634.29,611003.85,611003.85,276165.1987,476631.1946,History,0.639026704,2024-11-27,0,0,0.501895264
Forever 21,9,934,37601,Week3,4088217.28,,27.02,0.2702,3040710.82,3040710.82,436502.61,1047506.46,1047506.46,318559.6048,795190.7994,History,0.639026704,2024-12-04,0,0,0.501895264
Forever 21,9,934,37601,Week4,4088217.28,,31.43,0.3143,2598073.31,2598073.31,442637.51,1490143.97,1490143.97,303516.5406,1098707.34,History,0.639026704,2024-12-11,0,0,0.501895264
Forever 21,9,934,37601,Week5,4088217.28,,35.38,0.3538,1984604.49,1984604.49,613468.82,2103612.79,2103612.79,396423.5515,1495130.891,History,0.639026704,2024-12-18,0,0,0.501895264
Forever 21,9,934,37601,Week6,4088217.28,,40.38,0.4038,1216383.89,1216383.89,768220.6,2871833.39,2871833.39,458013.1217,1953144.013,History,0.639026704,2024-12-25,0,0,0.501895264
Forever 21,9,934,37601,Week7,4088217.28,,43.4,0.434,690312.17,690312.17,526071.72,3397905.11,3397905.11,297756.5935,2250900.607,History,0.639026704,2025-01-01,0,0,0.501895264
Forever 21,9,934,37601,Week8,4088217.28,,46.52,0.4652,293947.02,293947.02,396365.15,3794270.26,3794270.26,211976.0822,2462876.689,History,0.639026704,2025-01-08,0,0,0.501895264
Forever 21,9,934,37601,Week9,4088217.28,0.0335185,49.10534413,0.4809,-0.000146816,135447.75,293947.0201,3952769.53,4088217.28,149603.3243,2612480.013,Future_Plan,0.639026704,2025-01-15,-135447.7501,1.015344131,0.501895264
Forever 21,3,934,37602,Week1,1152414.3,,20.97,0.2097,1090683.46,1090683.46,61730.84,61730.84,61730.84,48785.88285,48785.88285,History,0.754503181,2024-11-20,0,0,0.412210756
Forever 21,3,934,37602,Week2,1152414.3,,21.8,0.218,1024376.44,1024376.44,66307.02,128037.86,128037.86,51852.08964,100637.9725,History,0.754503181,2024-11-27,0,0,0.412210756
Forever 21,3,934,37602,Week3,1152414.3,0.069322271,22.76265699,0.2579,842203.8054,960316.93,182172.6346,192097.37,310210.4946,140705.3026,241343.2751,Future_Plan,0.754503181,2024-12-04,-118113.1246,-3.027343007,0.412210756
Forever 21,3,934,37602,Week4,1152414.3,0.069322271,23.27987791,0.3074,662231.1558,872080.42,179972.6496,280333.88,490183.1442,138075.2365,379418.5116,Future_Plan,0.754503181,2024-12-11,-209849.2642,-7.460122094,0.412210756
Forever 21,3,934,37602,Week5,1152414.3,0.069322271,23.28000136,0.3392,521629.1284,779255.18,140602.0274,373159.12,630785.1716,107869.8735,487288.3852,Future_Plan,0.754503181,2024-12-18,-257626.0516,-10.63999864,0.412210756
Forever 21,3,934,37602,Week6,1152414.3,0.069322271,23.71640634,0.3667,394375.7948,685139.83,127253.3336,467274.47,758038.5052,97073.41593,584361.8011,Future_Plan,0.754503181,2024-12-25,-290764.0352,-12.95359366,0.412210756
Forever 21,3,934,37602,Week7,1152414.3,0.069322271,24.83077189,0.3964,267700.7089,571384.33,126675.0859,581029.97,884713.5911,95220.68425,679582.4854,Future_Plan,0.754503181,2025-01-01,-303683.6211,-14.80922811,0.412210756
Forever 21,3,934,37602,Week8,1152414.3,0.069322271,26.33602004,0.4246,153780.3436,473406.84,113920.3653,679007.46,998633.9564,83918.27505,763500.7604,Future_Plan,0.754503181,2025-01-08,-319626.4964,-16.12397996,0.412210756
Forever 21,3,934,37602,Week9,1152414.3,0.069322271,28.29685795,0.4691,67435.60811,336026.49,86344.73553,816387.81,1084978.692,61911.88837,825412.6488,Future_Plan,0.754503181,2025-01-15,-268590.8819,-18.61314205,0.412210756
Forever 21,3,934,37602,Week10,1152414.3,0.069322271,34.62266109,0.5107,-6.96598E-05,181535.87,67435.60818,970878.43,1152414.3,44087.60611,869500.2549,Future_Plan,0.754503181,2025-01-22,-181535.8701,-16.44733891,0.412210756
Forever 21,4,934,37602,Week1,1152414.3,,20.97,0.2097,1090683.46,1090683.46,61730.84,61730.84,61730.84,48785.88285,48785.88285,History,0.669208069,2024-11-20,0,0,0.412210756
Forever 21,4,934,37602,Week2,1152414.3,,21.8,0.218,1024376.44,1024376.44,66307.02,128037.86,128037.86,51852.08964,100637.9725,History,0.669208069,2024-11-27,0,0,0.412210756
Forever 21,4,934,37602,Week3,1152414.3,,25.79,0.2579,960316.93,960316.93,64059.51,192097.37,192097.37,47538.56237,148176.5349,History,0.669208069,2024-12-04,0,0,0.412210756
Forever 21,4,934,37602,Week4,1152414.3,0.020451345,26.55256918,0.3074,781593.9979,872080.42,178722.9321,280333.88,370820.3021,131267.4019,279443.9368,Future_Plan,0.669208069,2024-12-11,-90486.4221,-4.187430818,0.412210756
Forever 21,4,934,37602,Week5,1152414.3,0.020451345,29.0453813,0.3392,596286.1578,779255.18,185307.8401,373159.12,556128.1422,131484.4714,410928.4081,Future_Plan,0.669208069,2024-12-18,-182969.0222,-4.8746187,0.412210756
Forever 21,4,934,37602,Week6,1152414.3,0.020451345,31.27036783,0.3667,427779.5012,685139.83,168506.6566,467274.47,724634.7988,115814.0053,526742.4134,Future_Plan,0.669208069,2024-12-25,-257360.3288,-5.399632174,0.412210756
Forever 21,4,934,37602,Week7,1152414.3,0.020451345,33.40743767,0.3964,288195.238,571384.33,139584.2632,581029.97,864219.062,92952.73748,619695.1509,Future_Plan,0.669208069,2025-01-01,-283189.092,-6.232562331,0.412210756
Forever 21,4,934,37602,Week8,1152414.3,0.020451345,35.64037857,0.4246,180996.349,473406.84,107198.889,679007.46,971417.951,68992.79915,688687.95,Future_Plan,0.669208069,2025-01-08,-292410.491,-6.819621434,0.412210756
Forever 21,4,934,37602,Week9,1152414.3,0.020451345,38.17001227,0.4691,104308.0843,336026.49,76688.26469,816387.81,1048106.216,47416.34465,736104.2947,Future_Plan,0.669208069,2025-01-15,-231718.4057,-8.739987731,0.412210756
Forever 21,4,934,37602,Week10,1152414.3,0.020451345,66.34905785,0.5107,-3.17878E-05,181535.87,104308.0843,970878.43,1152414.3,35100.65312,771204.9478,Future_Plan,0.669208069,2025-01-22,-181535.87,15.27905785,0.412210756
Forever 21,5,934,37602,Week1,1152414.3,,20.97,0.2097,1090683.46,1090683.46,61730.84,61730.84,61730.84,48785.88285,48785.88285,History,0.63999107,2024-11-20,0,0,0.412210756
Forever 21,5,934,37602,Week2,1152414.3,,21.8,0.218,1024376.44,1024376.44,66307.02,128037.86,128037.86,51852.08964,100637.9725,History,0.63999107,2024-11-27,0,0,0.412210756
Forever 21,5,934,37602,Week3,1152414.3,,25.79,0.2579,960316.93,960316.93,64059.51,192097.37,192097.37,47538.56237,148176.5349,History,0.63999107,2024-12-04,0,0,0.412210756
Forever 21,5,934,37602,Week4,1152414.3,,30.74,0.3074,872080.42,872080.42,88236.51,280333.88,280333.88,61112.60683,209289.1417,History,0.63999107,2024-12-11,0,0,0.412210756
Forever 21,5,934,37602,Week5,1152414.3,0.017639531,28.66391945,0.3392,687747.332,779255.18,184333.088,373159.12,464666.968,131496.0001,340785.1418,Future_Plan,0.63999107,2024-12-18,-91507.84797,-5.256080553,0.412210756
Forever 21,5,934,37602,Week6,1152414.3,0.017639531,32.36994422,0.3667,497417.2456,685139.83,190330.0864,467274.47,654997.0544,128720.3436,469505.4854,Future_Plan,0.63999107,2024-12-25,-187722.5844,-4.30005578,0.412210756
Forever 21,5,934,37602,Week7,1152414.3,0.017639531,35.53494156,0.3964,331989.5653,571384.33,165427.6804,581029.97,820424.7347,106643.0508,576148.5362,Future_Plan,0.63999107,2025-01-01,-239394.7647,-4.105058445,0.412210756
Forever 21,5,934,37602,Week8,1152414.3,0.017639531,38.41142994,0.4246,204733.5901,473406.84,127255.9752,679007.46,947680.7099,78375.13541,654523.6717,Future_Plan,0.63999107,2025-01-08,-268673.2499,-4.048570056,0.412210756
Forever 21,5,934,37602,Week9,1152414.3,0.017639531,41.22566394,0.4691,116093.1697,336026.49,88640.42039,816387.81,1036321.13,52097.81857,706621.4902,Future_Plan,0.63999107,2025-01-15,-219933.3203,-5.684336064,0.412210756
Forever 21,5,934,37602,Week10,1152414.3,0.017639531,73.37192954,0.5107,-0.000030515,181535.87,116093.1697,970878.43,1152414.3,30913.37103,737534.8613,Future_Plan,0.63999107,2025-01-22,-181535.87,22.30192954,0.412210756
Forever 21,6,934,37602,Week1,1152414.3,,20.97,0.2097,1090683.46,1090683.46,61730.84,61730.84,61730.84,48785.88285,48785.88285,History,0.633180474,2024-11-20,0,0,0.412210756
Forever 21,6,934,37602,Week2,1152414.3,,21.8,0.218,1024376.44,1024376.44,66307.02,128037.86,128037.86,51852.08964,100637.9725,History,0.633180474,2024-11-27,0,0,0.412210756
Forever 21,6,934,37602,Week3,1152414.3,,25.79,0.2579,960316.93,960316.93,64059.51,192097.37,192097.37,47538.56237,148176.5349,History,0.633180474,2024-12-04,0,0,0.412210756
Forever 21,6,934,37602,Week4,1152414.3,,30.74,0.3074,872080.42,872080.42,88236.51,280333.88,280333.88,61112.60683,209289.1417,History,0.633180474,2024-12-11,0,0,0.412210756
Forever 21,6,934,37602,Week5,1152414.3,,33.92,0.3392,779255.18,779255.18,92825.24,373159.12,373159.12,61338.91859,270628.0603,History,0.633180474,2024-12-18,0,0,0.412210756
Forever 21,6,934,37602,Week6,1152414.3,0.018777328,30.26790765,0.3667,586208.3301,685139.83,193046.8499,467274.47,566205.9699,134615.6076,405243.6679,Future_Plan,0.633180474,2024-12-25,-98931.49986,-6.402092353,0.412210756
Forever 21,6,934,37602,Week7,1152414.3,0.018777328,34.3888751,0.3964,395624.2179,571384.33,190584.1122,581029.97,756790.0821,125044.3799,530288.0478,Future_Plan,0.633180474,2025-01-01,-175760.1121,-5.251124902,0.412210756
Forever 21,6,934,37602,Week8,1152414.3,0.018777328,38.0329038,0.4246,239930.8956,473406.84,155693.3223,679007.46,912483.4044,96478.63082,626766.6786,Future_Plan,0.633180474,2025-01-08,-233475.9444,-4.427096198,0.412210756
Forever 21,6,934,37602,Week9,1152414.3,0.018777328,41.53799365,0.4691,129717.5293,336026.49,110213.3663,816387.81,1022696.771,64432.94521,691199.6239,Future_Plan,0.633180474,2025-01-15,-206308.9607,-5.372006347,0.412210756
Forever 21,6,934,37602,Week10,1152414.3,0.018777328,70.33044864,0.5107,-3.62955E-05,181535.87,129717.5293,970878.43,1152414.3,38486.60898,729686.2328,Future_Plan,0.633180474,2025-01-22,-181535.87,19.26044864,0.412210756
Forever 21,7,934,37602,Week1,1152414.3,,20.97,0.2097,1090683.46,1090683.46,61730.84,61730.84,61730.84,48785.88285,48785.88285,History,0.62487005,2024-11-20,0,0,0.412210756
Forever 21,7,934,37602,Week2,1152414.3,,21.8,0.218,1024376.44,1024376.44,66307.02,128037.86,128037.86,51852.08964,100637.9725,History,0.62487005,2024-11-27,0,0,0.412210756
Forever 21,7,934,37602,Week3,1152414.3,,25.79,0.2579,960316.93,960316.93,64059.51,192097.37,192097.37,47538.56237,148176.5349,History,0.62487005,2024-12-04,0,0,0.412210756
Forever 21,7,934,37602,Week4,1152414.3,,30.74,0.3074,872080.42,872080.42,88236.51,280333.88,280333.88,61112.60683,209289.1417,History,0.62487005,2024-12-11,0,0,0.412210756
